1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5
6	5	6	6	6	6	4	6	6	6	6	6	5	6	6	6	6	6	6	6	6
7	6	7	7	7	7	4	7	7	7	7	7	5	7	7	7	7	7	7	7	7
8	6	8	8	8	8	5	8	8	8	8	7	5	8	8	8	8	8	8	8	8
9	6	9	9	9	9	6	9	9	9	9	7	5	9	9	9	9	9	9	9	9
10	7	9	10	10	10	7	10	10	10	10	7	5	10	10	10	10	10	9	10	10
11	7	10	11	11	11	8	11	11	11	11	7	5	11	11	11	11	11	10	11	11
13	7	10	12	12	12	9	12	12	11	12	7	5	12	11	12	12	12	11	12	12
14	8	10	13	12	13	10	13	13	11	13	7	6	13	11	13	13	13	12	13	13
15	8	11	14	12	14	11	14	14	12	14	7	7	14	11	14	14	14	13	14	14
16	8	11	15	12	15	12	15	15	13	15	7	8	15	11	15	15	15	14	15	15
17	8	11	16	13	16	13	16	16	14	16	7	9	16	11	16	16	16	15	16	16
18	8	11	17	14	17	14	17	17	15	17	7	10	17	11	17	17	17	16	17	17
19	9	11	18	15	18	15	18	18	16	18	7	11	18	11	18	18	18	17	18	18
20	9	12	19	16	19	16	19	19	17	19	7	12	19	11	19	19	19	18	19	19
21	9	12	20	17	20	17	20	20	18	20	7	13	20	11	20	20	20	19	20	20
22	9	12	21	18	21	18	21	21	19	21	7	14	21	11	21	21	21	20	21	21
23	9	12	22	19	22	19	22	22	20	22	7	15	22	11	22	22	22	21	22	22
24	9	12	23	20	23	20	23	23	21	23	7	16	23	11	23	23	23	22	23	23
25	9	12	24	21	24	21	24	24	22	24	7	17	24	11	24	24	24	23	24	24
26	10	12	25	22	25	22	25	25	23	25	7	18	25	11	25	25	25	24	25	25
27	10	13	26	23	26	23	26	26	24	25	7	19	26	11	26	26	26	25	26	26
28	10	13	27	24	27	24	27	27	25	26	7	20	27	11	27	27	27	26	27	27
29	10	13	28	25	28	25	28	28	26	27	7	21	28	11	28	28	28	27	28	28
30	10	13	29	26	29	26	29	29	27	28	7	22	29	11	29	29	29	28	29	29
31	10	13	30	27	30	27	30	30	28	29	7	23	30	11	30	30	30	29	30	30
32	11	13	31	28	31	28	31	31	29	30	7	24	31	11	31	30	31	30	31	31
33	12	14	32	29	32	29	32	32	30	31	7	25	32	11	32	30	32	31	32	32
34	13	15	33	30	33	30	33	33	31	32	7	26	33	11	33	30	33	32	33	33
35	14	16	34	31	34	31	34	34	32	33	7	27	34	11	34	30	34	33	34	34
36	15	17	35	32	35	32	35	35	33	34	7	28	35	11	35	30	35	34	35	35
37	16	18	36	33	36	33	36	36	34	35	7	29	36	11	36	30	36	35	36	36
